SampleID,Date,Treatment,lake,seqnames,seqlength,mapped,rpkm,rpkm_relative_abundance,TPM,TPM_relative_abundance
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_CHAOHU_1326;141_171_11,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_DA14;3_8_418,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_DIANCHI905;7_154_11,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_EAWAG127a;155_0_451,852,11,5.01E-05,0.150392164,1503.921637,0.150392164
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_F13-15;157_55_7,852,800,0.003645623,10.9376119,109376.119,10.9376119
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_FACHB-524;165_100_300,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_FCY-26;121_1452_1,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_FCY-27;28_1478_1,168,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_FCY-27;28_1478_2,324,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_FCY-27;28_1478_3,405,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_FCY-28;138_1436_1,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_FD4;21_0_3140,852,106,0.000483045,1.449233577,14492.33577,1.449233577
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G11-01;175_26_1,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G11-04;104_157_8,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G11-06;113_21_15,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G11-09;30_136_8,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G13-01;125_64_1,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G13-03;72_47_17,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G13-05;53_122_8,852,1,4.56E-06,0.013672015,136.7201488,0.013672015
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G13-07;177_159_8,852,40,0.000182281,0.546880595,5468.805951,0.546880595
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G13-09;95_154_8,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G13-10;122_47_1,852,5,2.28E-05,0.068360074,683.6007439,0.068360074
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G13-11;9_154_8,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_G13-12;147_97_10,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_K13-05;35_6_28,852,3,1.37E-05,0.041016045,410.1604463,0.041016045
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_K13-06;75_16_9,852,4,1.82E-05,0.05468806,546.8805951,0.05468806
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_K13-07;37_40_11,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_K13-10;1_5_32,852,721,0.003285618,9.857522727,98575.22727,9.857522727
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_KLA2;105_136_4,852,14,6.38E-05,0.191408208,1914.082083,0.191408208
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_KW;98_2_566,852,4,1.82E-05,0.05468806,546.8805951,0.05468806
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_L111-01;163_171_8,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_L211-07;40_0_50,852,1,4.56E-06,0.013672015,136.7201488,0.013672015
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_L211-101;14_98_2,852,255,0.001162042,3.486363794,34863.63794,3.486363794
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_L211-11;18_94_2,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_L311-01;126_45_10,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_LE13-04;150_173_8,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_LE3;148_100_74,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_LG11-05;108_213_3,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_LG13-03;128_227_1,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_LG13-11;143_9_15,870,21,9.37E-05,0.281172058,2811.720577,0.281172058
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_LG13-12;84_41_37,852,80,0.000364562,1.09376119,10937.6119,1.09376119
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_LG13-13;67_235_3,852,24,0.000109369,0.328128357,3281.283571,0.328128357
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_LL11-07;57_25_18,852,1,4.56E-06,0.013672015,136.7201488,0.013672015
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_LL13-03;78_129_15,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_LL13-06;136_138_9,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_AC_P_19900807_S300;103_93_12,852,3,1.37E-05,0.041016045,410.1604463,0.041016045
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_MB_F_20061100_S19;56_69_11,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_MB_F_20061100_S19D;33_191_11,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_MB_F_20061100_S20;127_0_74,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_MB_F_20061100_S20D;119_124_10,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_MB_S_20031200_S102;20_46_14,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_MB_S_20031200_S102D;174_241_14,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_OC_H_19870700_S124;140_56_0,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_OC_LR_19540900_S633;66_181_12,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_QC_B_20070730_S2;74_40_9,852,3,1.37E-05,0.041016045,410.1604463,0.041016045
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_QC_C_20070703_M131;85_51_32,852,5,2.28E-05,0.068360074,683.6007439,0.068360074
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_QC_C_20070823_S13;11_302_1,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_QC_C_20070823_S13D;43_344_1,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_QC_Ca_00000000_S207;0_303_0,852,6,2.73E-05,0.082032089,820.3208926,0.082032089
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_QC_Ch_20071001_M135;139_266_1,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_QC_Ch_20071001_S25;89_182_11,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_QC_Ch_20071001_S25D;81_44_11,852,4,1.82E-05,0.05468806,546.8805951,0.05468806
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Ma_SC_T_19800800_S464;52_87_38,852,32,0.000145825,0.437504476,4375.044761,0.437504476
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-1211;50_23_22,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-2481;55_0_865,852,1,4.56E-06,0.013672015,136.7201488,0.013672015
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-2519;36_70_6,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-2520;149_3_66,852,205,0.000934191,2.80276305,28027.6305,2.80276305
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-2521;29_5_114,870,13,5.80E-05,0.174058893,1740.588929,0.174058893
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-2522;162_49_10,852,1,4.56E-06,0.013672015,136.7201488,0.013672015
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-2549;2_0_857,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-298;182_1424_1,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-3787;151_21_52,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-3804;41_38_9,852,3,1.37E-05,0.041016045,410.1604463,0.041016045
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-3806;13_1_40,852,3,1.37E-05,0.041016045,410.1604463,0.041016045
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-3807;115_9_75,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-4264;154_8_25,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-4285;92_136_1,852,5,2.28E-05,0.068360074,683.6007439,0.068360074
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-4325;73_35_12,852,9,4.10E-05,0.123048134,1230.481339,0.123048134
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-44;76_71_40,852,237,0.001080016,3.240267526,32402.67526,3.240267526
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-843;159_0_5491,852,62,0.000282536,0.847664922,8476.649224,0.847664922
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-87;93_5_95,852,65,0.000296207,0.888680967,8886.80967,0.888680967
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-88;38_21_68,852,4,1.82E-05,0.05468806,546.8805951,0.05468806
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NIES-98;51_66_38,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_NaRes975;134_309_10,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_PCC_7005;133_550_4,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_PCC_7806SL;97_0_1631,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_PCC_7941;171_11_26,852,6,2.73E-05,0.082032089,820.3208926,0.082032089
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_PCC_9432;107_40_34,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_PCC_9443;167_38_21,852,38,0.000173167,0.519536565,5195.365653,0.519536565
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_PCC_9701;179_147_15,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_PCC_9717;61_13_60,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_PCC_9806;156_11_81,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_PCC_9807;19_6_74,870,8,3.57E-05,0.107113165,1071.131648,0.107113165
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_PCC_9808;8_13_357,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_PCC_9809;120_38_49,852,53,0.000241523,0.724616788,7246.167885,0.724616788
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_S11-01;111_26_7,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_S11-05;31_13_7,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_SPC777;170_215_11,852,19,8.66E-05,0.259768283,2597.682827,0.259768283
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_SX13-01;47_251_3,852,1,4.56E-06,0.013672015,136.7201488,0.013672015
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_SX13-11;129_63_1,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_Sj;88_10_17,852,8,3.65E-05,0.109376119,1093.76119,0.109376119
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_TA09;123_0_210,852,8,3.65E-05,0.109376119,1093.76119,0.109376119
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_TAIHU98;80_0_355,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_W11-03;144_44_9,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_W11-06;94_45_9,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_W13-11;65_65_12,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_W13-13;39_175_8,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_W13-15;24_176_8,852,3,1.37E-05,0.041016045,410.1604463,0.041016045
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_W13-16;68_179_8,852,4,1.82E-05,0.05468806,546.8805951,0.05468806
ND-43,19_07_31,control,LE,Microcystis_aeruginosa_W13-18;124_15_12,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_flos-aquae_DF17;83_65_7,852,207,0.000943305,2.83010708,28301.0708,2.83010708
ND-43,19_07_31,control,LE,Microcystis_flos-aquae_Ma_QC_C_20070823_S18;91_89_4,852,1,4.56E-06,0.013672015,136.7201488,0.013672015
ND-43,19_07_31,control,LE,Microcystis_flos-aquae_Ma_QC_C_20070823_S18D;131_54_4,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_flos-aquae_Mf_QC_C_20070823_S10;132_129_4,852,995,0.004534243,13.6036548,136036.548,13.6036548
ND-43,19_07_31,control,LE,Microcystis_flos-aquae_Mf_QC_C_20070823_S10D;106_175_4,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,Microcystis_flos-aquae_Mf_QC_C_20070823_S20;12_92_4,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_flos-aquae_Mf_QC_C_20070823_S20D;44_47_4,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_flos-aquae_Mf_QC_C_20070823_S20T;16_185_6,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_flos-aquae_Mf_WU_F_19750830_S460;4_148_6,852,1,4.56E-06,0.013672015,136.7201488,0.013672015
ND-43,19_07_31,control,LE,Microcystis_flos-aquae_TF09;87_9_172,852,19,8.66E-05,0.259768283,2597.682827,0.259768283
ND-43,19_07_31,control,LE,Microcystis_novacekii_Mn_MB_F_20050700_S1;100_89_30,852,5,2.28E-05,0.068360074,683.6007439,0.068360074
ND-43,19_07_31,control,LE,Microcystis_novacekii_Mn_MB_F_20050700_S1D;146_76_17,852,16,7.29E-05,0.218752238,2187.52238,0.218752238
ND-43,19_07_31,control,LE,Microcystis_panniformis_FACHB-1757;130_0_1928,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_panniformis_Mp_GB_SS_20050300_S99;48_81_10,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_panniformis_Mp_GB_SS_20050300_S99D;173_275_10,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_panniformis_Mp_MB_F_20051200_S6;169_97_10,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_panniformis_Mp_MB_F_20051200_S6D;112_255_10,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_panniformis_Mp_MB_F_20051200_S9;59_209_10,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,Microcystis_panniformis_Mp_MB_F_20051200_S9D;60_213_10,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_panniformis_Mp_MB_F_20080800_S26;166_96_10,852,3,1.37E-05,0.041016045,410.1604463,0.041016045
ND-43,19_07_31,control,LE,Microcystis_panniformis_Mp_MB_F_20080800_S26D;178_124_10,852,21,9.57E-05,0.287112312,2871.123124,0.287112312
ND-43,19_07_31,control,LE,Microcystis_viridis_Mv_BB_P_19951000_S68;172_35_8,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_viridis_Mv_BB_P_19951000_S68D;69_214_13,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_viridis_Mv_BB_P_19951000_S69;6_46_13,852,8,3.65E-05,0.109376119,1093.76119,0.109376119
ND-43,19_07_31,control,LE,Microcystis_viridis_Mv_BB_P_19951000_S69D;82_344_8,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_viridis_NIES-102;101_0_3523,852,13,5.92E-05,0.177736193,1777.361934,0.177736193
ND-43,19_07_31,control,LE,Microcystis_wesenbergii_LE013-01;168_6_14,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,Microcystis_wesenbergii_Mw_MB_S_20031200_S109;164_126_17,852,3,1.37E-05,0.041016045,410.1604463,0.041016045
ND-43,19_07_31,control,LE,Microcystis_wesenbergii_Mw_MB_S_20031200_S109D;64_169_31,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,Microcystis_wesenbergii_Mw_QC_B_20070930_S4;25_152_20,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_wesenbergii_Mw_QC_B_20070930_S4D;34_6_17,852,0,0,0,0,0
ND-43,19_07_31,control,LE,Microcystis_wesenbergii_Mw_QC_S_20081001_S30;153_125_9,852,22,0.000100255,0.300784327,3007.843273,0.300784327
ND-43,19_07_31,control,LE,Microcystis_wesenbergii_Mw_QC_S_20081001_S30D;135_12_17,852,4,1.82E-05,0.05468806,546.8805951,0.05468806
ND-43,19_07_31,control,LE,Microcystis_wesenbergii_TW10;160_1_45,852,0,0,0,0,0
ND-43,19_07_31,control,LE,*,0,0,NA,NA,NA,NA
ND-43,19_07_31,control,LE,LE17-10A;96_26_33,852,57,0.000259751,0.779304848,7793.04848,0.779304848
ND-43,19_07_31,control,LE,LE17-20C;181_49_19,852,0,0,0,0,0
ND-43,19_07_31,control,LE,LE18-22;158_259_30,852,745,0.003394986,10.18565108,101856.5108,10.18565108
ND-43,19_07_31,control,LE,LE19-10;118_691_6,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,LE19-114;5_63_0,852,58,0.000264308,0.792976863,7929.768629,0.792976863
ND-43,19_07_31,control,LE,LE19-12;137_77_1,852,0,0,0,0,0
ND-43,19_07_31,control,LE,LE19-131;58_85_8,852,0,0,0,0,0
ND-43,19_07_31,control,LE,LE19-13;42_10_148,852,5,2.28E-05,0.068360074,683.6007439,0.068360074
ND-43,19_07_31,control,LE,LE19-195;10_12_14,852,585,0.002665862,7.998128703,79981.28703,7.998128703
ND-43,19_07_31,control,LE,LE19-196;62_435_4,852,1,4.56E-06,0.013672015,136.7201488,0.013672015
ND-43,19_07_31,control,LE,LE19-197;77_185_15,852,5,2.28E-05,0.068360074,683.6007439,0.068360074
ND-43,19_07_31,control,LE,LE19-251;152_545_16,852,151,0.000688111,2.064474246,20644.74246,2.064474246
ND-43,19_07_31,control,LE,LE19-281;176_983_0,789,1,4.92E-06,0.014763697,147.6369667,0.014763697
ND-43,19_07_31,control,LE,LE19-338;102_251_2,852,137,0.000624313,1.873066038,18730.66038,1.873066038
ND-43,19_07_31,control,LE,LE19-388;45_121_8,852,0,0,0,0,0
ND-43,19_07_31,control,LE,LE19-41;27_176_4,852,1,4.56E-06,0.013672015,136.7201488,0.013672015
ND-43,19_07_31,control,LE,LE19-4;32_15_34,852,0,0,0,0,0
ND-43,19_07_31,control,LE,LE19-55;142_12_22,852,29,0.000132154,0.396488431,3964.884314,0.396488431
ND-43,19_07_31,control,LE,LE19-59;22_858_2,852,2,9.11E-06,0.02734403,273.4402975,0.02734403
ND-43,19_07_31,control,LE,LE19-84;86_240_15,852,652,0.002971183,8.9141537,89141.537,8.9141537
ND-43,19_07_31,control,LE,LE19-8;99_62_36,852,185,0.00084305,2.529322752,25293.22752,2.529322752
ND-43,19_07_31,control,LE,LE19-98;145_13_22,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_0824;63_2_149,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_LSC13-02;23_291_0,852,20,9.16E-05,0.264861457,2648.614575,0.264861457
ND-44,19_07_31,control,LE,Microcystis_MC19;15_0_2257,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_M_OC_Ca_00000000_C217Col;71_55_0,852,9,4.12E-05,0.119187656,1191.876559,0.119187656
ND-44,19_07_31,control,LE,Microcystis_M_OC_Ca_00000000_S217Cul;161_248_0,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_M_QC_C_20170808_M2Col;117_148_1,852,2,9.16E-06,0.026486146,264.8614575,0.026486146
ND-44,19_07_31,control,LE,Microcystis_M_QC_C_20170808_M3Col;116_123_0,852,6,2.75E-05,0.079458437,794.5843725,0.079458437
ND-44,19_07_31,control,LE,Microcystis_M_QC_C_20170808_M9Col;46_191_1,852,8,3.67E-05,0.105944583,1059.44583,0.105944583
ND-44,19_07_31,control,LE,Microcystis_Msp_OC_L_20101000_S702;109_17_10,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_T1-4;79_11_2,852,30,0.000137456,0.397292186,3972.921862,0.397292186
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_11-30S32;17_16_2,852,42,0.000192439,0.556209061,5562.090607,0.556209061
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_BK11-02;54_136_4,852,43,0.000197021,0.569452134,5694.521336,0.569452134
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_BS11-05;26_150_8,852,75,0.000343641,0.993230466,9932.304656,0.993230466
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_BS13-02;114_114_14,852,5,2.29E-05,0.066215364,662.1536437,0.066215364
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_BS13-10;70_171_8,852,343,0.001571585,4.542373996,45423.73996,4.542373996
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_CACIAM_03;110_1_11,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_CHAOHU_1326;141_171_11,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_DA14;3_8_418,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_DIANCHI905;7_154_11,852,3,1.37E-05,0.039729219,397.2921862,0.039729219
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_EAWAG127a;155_0_451,852,8,3.67E-05,0.105944583,1059.44583,0.105944583
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_F13-15;157_55_7,852,745,0.003413502,9.866089291,98660.89291,9.866089291
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_FACHB-524;165_100_300,852,2,9.16E-06,0.026486146,264.8614575,0.026486146
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_FCY-26;121_1452_1,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_FCY-27;28_1478_1,168,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_FCY-27;28_1478_2,324,3,3.61E-05,0.10447313,1044.731305,0.10447313
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_FCY-27;28_1478_3,405,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_FCY-28;138_1436_1,852,1,4.58E-06,0.013243073,132.4307287,0.013243073
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_FD4;21_0_3140,852,120,0.000549826,1.589168745,15891.68745,1.589168745
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G11-01;175_26_1,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G11-04;104_157_8,852,1,4.58E-06,0.013243073,132.4307287,0.013243073
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G11-06;113_21_15,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G11-09;30_136_8,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G13-01;125_64_1,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G13-03;72_47_17,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G13-05;53_122_8,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G13-07;177_159_8,852,45,0.000206185,0.595938279,5959.382793,0.595938279
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G13-09;95_154_8,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G13-10;122_47_1,852,2,9.16E-06,0.026486146,264.8614575,0.026486146
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G13-11;9_154_8,852,2,9.16E-06,0.026486146,264.8614575,0.026486146
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_G13-12;147_97_10,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_K13-05;35_6_28,852,2,9.16E-06,0.026486146,264.8614575,0.026486146
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_K13-06;75_16_9,852,10,4.58E-05,0.132430729,1324.307287,0.132430729
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_K13-07;37_40_11,852,5,2.29E-05,0.066215364,662.1536437,0.066215364
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_K13-10;1_5_32,852,759,0.003477648,10.05149231,100514.9231,10.05149231
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_KLA2;105_136_4,852,5,2.29E-05,0.066215364,662.1536437,0.066215364
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_KW;98_2_566,852,4,1.83E-05,0.052972291,529.722915,0.052972291
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_L111-01;163_171_8,852,0,0,0,0,0
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_L211-07;40_0_50,852,2,9.16E-06,0.026486146,264.8614575,0.026486146
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_L211-101;14_98_2,852,261,0.001195871,3.45644202,34564.4202,3.45644202
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_L211-11;18_94_2,852,4,1.83E-05,0.052972291,529.722915,0.052972291
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_L311-01;126_45_10,852,4,1.83E-05,0.052972291,529.722915,0.052972291
ND-44,19_07_31,control,LE,Microcystis_aeruginosa_LE13-04;150_173_8,852,1,4.58E-06,0.013243073,132.4307287,0.013243073
