Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Treatment	Timepoint	Culture	NPratio	REP	GROUP	NOTE
11/21/25 14:31	3.32	0	0.12	0.01	0.04	3.45	100	-0.35	24.82	CHLAMY_80	T2	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:31	3.1	0	0.31	0	0.05	3.41	100	-0.35	24.83	CHLAMY_80	T2	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:31	3.25	0	0.2	0	0.02	3.45	100	-0.35	24.83	CHLAMY_80	T2	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:31	3.04	0	0.23	0	0.1	3.27	100	-0.34	24.84	CHLAMY_80	T2	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:31	3.43	0	0.09	0	0.01	3.52	100	-0.35	24.86	CHLAMY_80	T2	CHLAMY	80	R1	CONTROL	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:32	3.59	2.94	0	0.05	0.07	6.58	100	-0.35	24.75	MIX1_80	T2	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:32	3.64	2.91	0	0.03	0.08	6.58	100	-0.35	24.76	MIX1_80	T2	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:32	3.85	2.99	0	0	0.01	6.84	100	-0.35	24.76	MIX1_80	T2	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:32	3.32	2.95	0	0.17	0.08	6.43	100	-0.36	24.77	MIX1_80	T2	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:32	3.71	2.92	0	0.04	0.04	6.66	100	-0.35	24.75	MIX1_80	T2	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:32	3.42	2.92	0.08	0.04	0.1	6.45	100	-0.35	24.78	MIX1_80	T2	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:32	3.64	2.83	0	0.11	0.05	6.58	100	-0.35	24.75	MIX1_80	T2	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:32	3.79	2.93	0	0.02	0.04	6.75	100	-0.35	24.77	MIX1_80	T2	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:32	3.82	2.98	0	0.02	0.02	6.82	100	-0.35	24.77	MIX1_80	T2	LE19-195	80	R1	CONTROL	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:33	3.76	2.87	0	0	0.08	6.63	100	-0.35	24.77	MIX3_80	T2	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:33	3.72	2.95	0.03	0	0.07	6.7	100	-0.35	24.77	MIX3_80	T2	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:33	3.57	2.88	0	0.02	0.1	6.47	100	-0.35	24.79	MIX3_80	T2	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:33	3.72	2.87	0	0.01	0.04	6.59	100	-0.34	24.8	MIX3_80	T2	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:33	3.66	2.87	0	0	0.05	6.52	100	-0.35	24.81	MIX3_80	T2	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:33	3.75	2.9	0	0	0.07	6.65	100	-0.34	24.81	MIX3_80	T2	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:33	3.65	2.86	0	0	0.08	6.52	100	-0.35	24.81	MIX3_80	T2	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:33	3.56	2.9	0	0	0.09	6.46	100	-0.35	24.81	MIX3_80	T2	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:33	3.46	2.84	0	0.05	0.13	6.35	100	-0.35	24.82	MIX3_80	T2	LE19-114	80	R1	CONTROL	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:34	2	2.37	0	0	0.09	4.37	100	-0.35	24.75	MIX1_Q1_5	T2	LE19-195	5	R1	QUAGGA	NEW
11/21/25 14:34	1.88	2.31	0	0	0.1	4.19	100	-0.35	24.75	MIX1_Q1_5	T2	LE19-195	5	R1	QUAGGA	NEW
11/21/25 14:34	1.9	2.33	0	0	0.12	4.22	100	-0.35	24.77	MIX1_Q1_5	T2	LE19-195	5	R1	QUAGGA	NEW
11/21/25 14:34	1.87	2.37	0	0	0.12	4.24	100	-0.35	24.75	MIX1_Q1_5	T2	LE19-195	5	R1	QUAGGA	NEW
11/21/25 14:34	1.9	2.3	0	0	0.12	4.2	100	-0.35	24.77	MIX1_Q1_5	T2	LE19-195	5	R1	QUAGGA	NEW
11/21/25 14:34	1.8	2.33	0	0	0.13	4.13	100	-0.35	24.79	MIX1_Q1_5	T2	LE19-195	5	R1	QUAGGA	NEW
11/21/25 14:34	1.92	2.36	0	0	0.11	4.28	100	-0.35	24.8	MIX1_Q1_5	T2	LE19-195	5	R1	QUAGGA	NEW
11/21/25 14:34	1.64	2.31	0	0.06	0.15	4.01	100	-0.36	24.81	MIX1_Q1_5	T2	LE19-195	5	R1	QUAGGA	NEW
11/21/25 14:34	1.98	2.31	0	0	0.08	4.29	100	-0.36	24.78	MIX1_Q1_5	T2	LE19-195	5	R1	QUAGGA	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:35	2.28	0	0	0	0.04	2.28	100	-0.34	24.81	CHLAMY_Q1_5	T2	CHLAMY	5	R1	QUAGGA	NEW
11/21/25 14:35	2.51	0	0	0	0	2.51	100	-0.33	24.82	CHLAMY_Q1_5	T2	CHLAMY	5	R1	QUAGGA	NEW
11/21/25 14:35	2.47	0	0	0	0	2.47	100	-0.34	24.82	CHLAMY_Q1_5	T2	CHLAMY	5	R1	QUAGGA	NEW
11/21/25 14:35	2.01	0	0.11	0	0.04	2.12	100	-0.36	24.81	CHLAMY_Q1_5	T2	CHLAMY	5	R1	QUAGGA	NEW
11/21/25 14:35	1.94	0	0.24	0	0.02	2.18	100	-0.37	24.81	CHLAMY_Q1_5	T2	CHLAMY	5	R1	QUAGGA	NEW
11/21/25 14:35	2.36	0	0	0	0	2.36	100	-0.37	24.81	CHLAMY_Q1_5	T2	CHLAMY	5	R1	QUAGGA	NEW
11/21/25 14:35	2.35	0	0.06	0	0	2.41	100	-0.35	24.81	CHLAMY_Q1_5	T2	CHLAMY	5	R1	QUAGGA	NEW
11/21/25 14:35	2.59	0	0	0	0	2.59	100	-0.32	24.82	CHLAMY_Q1_5	T2	CHLAMY	5	R1	QUAGGA	NEW
11/21/25 14:35	2.55	0	0	0	0	2.55	100	-0.31	24.82	CHLAMY_Q1_5	T2	CHLAMY	5	R1	QUAGGA	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:36	2.97	0	0.2	0	0.01	3.16	100	-0.35	24.76	CHLAMY_Q1_80	T2	CHLAMY	80	R1	QUAGGA	NEW
11/21/25 14:36	2.71	0	0.36	0	0.03	3.07	100	-0.36	24.77	CHLAMY_Q1_80	T2	CHLAMY	80	R1	QUAGGA	NEW
11/21/25 14:36	3.19	0	0	0.11	0.01	3.3	100	-0.35	24.81	CHLAMY_Q1_80	T2	CHLAMY	80	R1	QUAGGA	NEW
11/21/25 14:36	2.91	0	0.15	0.01	0.03	3.06	100	-0.35	24.81	CHLAMY_Q1_80	T2	CHLAMY	80	R1	QUAGGA	NEW
11/21/25 14:36	3.03	0	0.17	0.01	0.05	3.2	100	-0.35	24.81	CHLAMY_Q1_80	T2	CHLAMY	80	R1	QUAGGA	NEW
11/21/25 14:36	2.85	0	0.23	0	0.02	3.08	100	-0.34	24.82	CHLAMY_Q1_80	T2	CHLAMY	80	R1	QUAGGA	NEW
11/21/25 14:36	3.13	0.03	0.16	0	0	3.32	100	-0.34	24.83	CHLAMY_Q1_80	T2	CHLAMY	80	R1	QUAGGA	NEW
11/21/25 14:36	3.16	0	0	0.11	0	3.27	100	-0.35	24.82	CHLAMY_Q1_80	T2	CHLAMY	80	R1	QUAGGA	NEW
11/21/25 14:36	2.88	0	0.18	0.06	0.02	3.12	100	-0.35	24.82	CHLAMY_Q1_80	T2	CHLAMY	80	R1	QUAGGA	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:37	2.59	2.25	0	0.07	0.19	4.91	99.4	-0.35	24.81	MIX3_Q1_5	T2	LE19-114	5	R1	QUAGGA	NEW
11/21/25 14:37	2.69	2.31	0	0.07	0.17	5.06	99.67	-0.35	24.82	MIX3_Q1_5	T2	LE19-114	5	R1	QUAGGA	NEW
11/21/25 14:37	2.65	2.24	0	0	0.2	4.88	99.26	-0.36	24.81	MIX3_Q1_5	T2	LE19-114	5	R1	QUAGGA	NEW
11/21/25 14:37	2.56	2.2	0	0.1	0.2	4.86	99.32	-0.35	24.81	MIX3_Q1_5	T2	LE19-114	5	R1	QUAGGA	NEW
11/21/25 14:37	2.58	2.31	0	0	0.2	4.89	99.41	-0.36	24.81	MIX3_Q1_5	T2	LE19-114	5	R1	QUAGGA	NEW
11/21/25 14:37	2.77	2.28	0.02	0.02	0.14	5.1	99.41	-0.35	24.81	MIX3_Q1_5	T2	LE19-114	5	R1	QUAGGA	NEW
11/21/25 14:37	2.69	2.22	0	0.03	0.17	4.94	99.57	-0.35	24.82	MIX3_Q1_5	T2	LE19-114	5	R1	QUAGGA	NEW
11/21/25 14:37	2.12	2.17	0.26	0	0.21	4.55	99.29	-0.37	24.82	MIX3_Q1_5	T2	LE19-114	5	R1	QUAGGA	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:38	3.23	2.74	0.04	0	0.06	6.01	100	-0.36	24.81	MIX3_Q1_80	T2	LE19-114	80	R1	QUAGGA	NEW
11/21/25 14:38	3.27	2.56	0	0.21	0.01	6.04	100	-0.31	24.8	MIX3_Q1_80	T2	LE19-114	80	R1	QUAGGA	NEW
11/21/25 14:38	3.06	2.71	0.1	0	0.07	5.88	100	-0.34	24.79	MIX3_Q1_80	T2	LE19-114	80	R1	QUAGGA	NEW
11/21/25 14:38	3.18	2.55	0	0.18	0.07	5.91	100	-0.35	24.81	MIX3_Q1_80	T2	LE19-114	80	R1	QUAGGA	NEW
11/21/25 14:38	2.87	2.58	0	0.15	0.14	5.6	100	-0.37	24.81	MIX3_Q1_80	T2	LE19-114	80	R1	QUAGGA	NEW
11/21/25 14:38	2.85	2.61	0	0.17	0.13	5.62	100	-0.36	24.82	MIX3_Q1_80	T2	LE19-114	80	R1	QUAGGA	NEW
11/21/25 14:38	3.12	2.58	0.07	0.09	0.07	5.86	100	-0.36	24.82	MIX3_Q1_80	T2	LE19-114	80	R1	QUAGGA	NEW
11/21/25 14:38	3.27	2.69	0	0	0.06	5.96	100	-0.35	24.83	MIX3_Q1_80	T2	LE19-114	80	R1	QUAGGA	NEW
11/21/25 14:38	2.57	2.59	0	0.24	0.15	5.4	100	-0.36	24.83	MIX3_Q1_80	T2	LE19-114	80	R1	QUAGGA	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:38	1.82	0	0	0	0	1.82	99.99	-0.36	24.82	CHLAMY_Q2_5	T2	CHLAMY	5	R2	QUAGGA	NEW
11/21/25 14:38	1.89	0	0	0	0	1.89	100	-0.35	24.82	CHLAMY_Q2_5	T2	CHLAMY	5	R2	QUAGGA	NEW
11/21/25 14:38	1.94	0	0	0	0	1.94	99.82	-0.35	24.82	CHLAMY_Q2_5	T2	CHLAMY	5	R2	QUAGGA	NEW
11/21/25 14:38	1.71	0	0	0	0.03	1.71	99.78	-0.35	24.82	CHLAMY_Q2_5	T2	CHLAMY	5	R2	QUAGGA	NEW
11/21/25 14:38	1.84	0	0.02	0	0	1.86	99.93	-0.35	24.83	CHLAMY_Q2_5	T2	CHLAMY	5	R2	QUAGGA	NEW
11/21/25 14:38	1.66	0	0.01	0	0.03	1.67	99.98	-0.35	24.83	CHLAMY_Q2_5	T2	CHLAMY	5	R2	QUAGGA	NEW
11/21/25 14:38	1.73	0	0.07	0	0.01	1.8	99.72	-0.35	24.82	CHLAMY_Q2_5	T2	CHLAMY	5	R2	QUAGGA	NEW
11/21/25 14:38	1.89	0	0	0	0	1.89	99.89	-0.35	24.82	CHLAMY_Q2_5	T2	CHLAMY	5	R2	QUAGGA	NEW
11/21/25 14:38	1.72	0	0.06	0	0.02	1.78	100	-0.35	24.82	CHLAMY_Q2_5	T2	CHLAMY	5	R2	QUAGGA	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:39	2.96	2.78	0	0.1	0.09	5.83	100	-0.34	24.82	MIX1_Q1_80	T2	LE19-195	80	R1	QUAGGA	NEW
11/21/25 14:39	3.17	2.69	0	0.19	0.01	6.04	100	-0.31	24.82	MIX1_Q1_80	T2	LE19-195	80	R1	QUAGGA	NEW
11/21/25 14:39	3.29	2.85	0	0	0.02	6.14	100	-0.34	24.81	MIX1_Q1_80	T2	LE19-195	80	R1	QUAGGA	NEW
11/21/25 14:39	2.87	2.83	0.05	0	0.1	5.75	100	-0.35	24.82	MIX1_Q1_80	T2	LE19-195	80	R1	QUAGGA	NEW
11/21/25 14:39	3.04	2.89	0	0	0.07	5.93	100	-0.35	24.82	MIX1_Q1_80	T2	LE19-195	80	R1	QUAGGA	NEW
11/21/25 14:39	3.05	2.84	0.02	0	0.08	5.91	100	-0.35	24.83	MIX1_Q1_80	T2	LE19-195	80	R1	QUAGGA	NEW
11/21/25 14:39	2.32	2.93	0.12	0	0.15	5.37	100	-0.38	24.84	MIX1_Q1_80	T2	LE19-195	80	R1	QUAGGA	NEW
11/21/25 14:39	3.05	2.88	0	0	0.09	5.93	100	-0.36	24.83	MIX1_Q1_80	T2	LE19-195	80	R1	QUAGGA	NEW
11/21/25 14:39	2.94	2.76	0	0.16	0.07	5.85	100	-0.33	24.83	MIX1_Q1_80	T2	LE19-195	80	R1	QUAGGA	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:40	2.63	5.8	0	0	0.42	8.44	98.86	-0.35	24.75	MIX13_Q1_5	T2	LE19-195AND114	5	R1	QUAGGA	NEW
11/21/25 14:40	2.66	5.8	0	0	0.42	8.46	98.97	-0.35	24.75	MIX13_Q1_5	T2	LE19-195AND114	5	R1	QUAGGA	NEW
11/21/25 14:40	2.58	5.84	0	0	0.42	8.42	98.84	-0.36	24.76	MIX13_Q1_5	T2	LE19-195AND114	5	R1	QUAGGA	NEW
11/21/25 14:40	2.67	5.82	0	0	0.41	8.49	98.82	-0.35	24.75	MIX13_Q1_5	T2	LE19-195AND114	5	R1	QUAGGA	NEW
11/21/25 14:40	2.72	5.81	0	0	0.41	8.53	98.46	-0.35	24.76	MIX13_Q1_5	T2	LE19-195AND114	5	R1	QUAGGA	NEW
11/21/25 14:40	2.7	5.81	0	0	0.42	8.51	98.72	-0.35	24.78	MIX13_Q1_5	T2	LE19-195AND114	5	R1	QUAGGA	NEW
11/21/25 14:40	2.54	5.84	0	0	0.42	8.38	98.68	-0.35	24.76	MIX13_Q1_5	T2	LE19-195AND114	5	R1	QUAGGA	NEW
11/21/25 14:40	2.72	5.82	0	0	0.4	8.54	98.93	-0.35	24.76	MIX13_Q1_5	T2	LE19-195AND114	5	R1	QUAGGA	NEW
11/21/25 14:40	2.61	5.81	0	0	0.38	8.42	98.69	-0.35	24.77	MIX13_Q1_5	T2	LE19-195AND114	5	R1	QUAGGA	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:41	2.93	2.63	0.18	0	0.14	5.74	100	-0.35	24.81	MIX3_Q2_80	T2	LE19-114	80	R2	QUAGGA	NEW
11/21/25 14:41	3.5	2.56	0.14	0	0.06	6.2	100	-0.33	24.79	MIX3_Q2_80	T2	LE19-114	80	R2	QUAGGA	NEW
11/21/25 14:41	3.31	2.7	0	0	0.1	6.02	100	-0.35	24.79	MIX3_Q2_80	T2	LE19-114	80	R2	QUAGGA	NEW
11/21/25 14:41	3.35	2.62	0	0	0.11	5.97	100	-0.35	24.79	MIX3_Q2_80	T2	LE19-114	80	R2	QUAGGA	NEW
11/21/25 14:41	3.36	2.62	0	0.06	0.08	6.03	100	-0.35	24.8	MIX3_Q2_80	T2	LE19-114	80	R2	QUAGGA	NEW
11/21/25 14:41	3.36	2.63	0	0	0.11	5.99	100	-0.35	24.79	MIX3_Q2_80	T2	LE19-114	80	R2	QUAGGA	NEW
11/21/25 14:41	3.34	2.69	0	0	0.08	6.03	100	-0.35	24.81	MIX3_Q2_80	T2	LE19-114	80	R2	QUAGGA	NEW
11/21/25 14:41	3.14	2.61	0	0.09	0.13	5.84	100	-0.35	24.82	MIX3_Q2_80	T2	LE19-114	80	R2	QUAGGA	NEW
11/21/25 14:41	3.37	2.63	0	0	0.09	6	100	-0.35	24.82	MIX3_Q2_80	T2	LE19-114	80	R2	QUAGGA	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:42	3.17	3.05	0	0	0.13	6.21	100	-0.35	24.75	MIX1_5	T3	LE19-195	5	R1	CONTROL	NEW
11/21/25 14:42	2.96	3.04	0	0	0.17	6	100	-0.35	24.76	MIX1_5	T3	LE19-195	5	R1	CONTROL	NEW
11/21/25 14:42	3.23	3.06	0	0	0.13	6.3	99.91	-0.32	24.76	MIX1_5	T3	LE19-195	5	R1	CONTROL	NEW
11/21/25 14:42	3.19	3.05	0	0	0.14	6.24	100	-0.36	24.76	MIX1_5	T3	LE19-195	5	R1	CONTROL	NEW
11/21/25 14:42	3.44	3.01	0	0	0.07	6.45	99.97	-0.34	24.77	MIX1_5	T3	LE19-195	5	R1	CONTROL	NEW
11/21/25 14:42	3.12	3.04	0	0	0.14	6.16	100	-0.35	24.78	MIX1_5	T3	LE19-195	5	R1	CONTROL	NEW
11/21/25 14:42	3.3	3.06	0	0	0.12	6.36	100	-0.35	24.8	MIX1_5	T3	LE19-195	5	R1	CONTROL	NEW
11/21/25 14:42	3.11	3.08	0	0	0.13	6.19	100	-0.35	24.8	MIX1_5	T3	LE19-195	5	R1	CONTROL	NEW
11/21/25 14:42	3.22	3.01	0	0	0.12	6.23	99.98	-0.36	24.79	MIX1_5	T3	LE19-195	5	R1	CONTROL	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:42	2.42	0	0	0	0.05	2.42	100	-0.35	24.81	CHLAMY_5	T3	CHLAMY	5	R1	CONTROL	NEW
11/21/25 14:42	2.46	0	0	0	0.02	2.46	100	-0.35	24.81	CHLAMY_5	T3	CHLAMY	5	R1	CONTROL	NEW
11/21/25 14:42	2.64	0	0	0	0	2.64	100	-0.35	24.82	CHLAMY_5	T3	CHLAMY	5	R1	CONTROL	NEW
11/21/25 14:42	2.59	0	0	0	0	2.59	100	-0.35	24.82	CHLAMY_5	T3	CHLAMY	5	R1	CONTROL	NEW
11/21/25 14:42	2.58	0	0	0	0	2.58	100	-0.36	24.81	CHLAMY_5	T3	CHLAMY	5	R1	CONTROL	NEW
11/21/25 14:42	2.63	0	0	0	0	2.63	100	-0.35	24.81	CHLAMY_5	T3	CHLAMY	5	R1	CONTROL	NEW
11/21/25 14:42	2.6	0	0	0	0	2.6	100	-0.35	24.81	CHLAMY_5	T3	CHLAMY	5	R1	CONTROL	NEW
11/21/25 14:42	2.54	0	0	0	0	2.54	100	-0.35	24.81	CHLAMY_5	T3	CHLAMY	5	R1	CONTROL	NEW
11/21/25 14:43	2.44	0	0	0	0.02	2.44	100	-0.36	24.81	CHLAMY_5	T3	CHLAMY	5	R1	CONTROL	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:43	3.35	2.09	0	0	0.1	5.45	100	-0.35	24.73	MIX3_5	T3	LE19-114	5	R1	CONTROL	NEW
11/21/25 14:43	3.09	2.03	0	0	0.2	5.12	100	-0.32	24.75	MIX3_5	T3	LE19-114	5	R1	CONTROL	NEW
11/21/25 14:43	2.94	2.12	0	0	0.2	5.06	100	-0.35	24.75	MIX3_5	T3	LE19-114	5	R1	CONTROL	NEW
11/21/25 14:43	3.23	2.12	0	0	0.14	5.35	100	-0.35	24.75	MIX3_5	T3	LE19-114	5	R1	CONTROL	NEW
11/21/25 14:43	3.04	2.08	0	0	0.23	5.12	100	-0.36	24.75	MIX3_5	T3	LE19-114	5	R1	CONTROL	NEW
11/21/25 14:43	3.23	2.1	0	0	0.15	5.33	100	-0.36	24.75	MIX3_5	T3	LE19-114	5	R1	CONTROL	NEW
11/21/25 14:43	3.04	2.15	0	0	0.18	5.2	100	-0.35	24.77	MIX3_5	T3	LE19-114	5	R1	CONTROL	NEW
11/21/25 14:43	3.13	2.09	0	0	0.2	5.22	100	-0.35	24.76	MIX3_5	T3	LE19-114	5	R1	CONTROL	NEW
11/21/25 14:43	3.11	2.1	0	0	0.16	5.21	100	-0.35	24.76	MIX3_5	T3	LE19-114	5	R1	CONTROL	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:44	3.36	0	0.2	0	0.02	3.56	100	-0.35	24.7	CHLAMY_80	T3	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:44	3.37	0	0.11	0	0.02	3.48	100	-0.35	24.73	CHLAMY_80	T3	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:44	3.33	0	0.16	0	0.02	3.5	100	-0.35	24.73	CHLAMY_80	T3	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:44	3.69	0	0.06	0	0	3.75	100	-0.33	24.75	CHLAMY_80	T3	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:44	3.28	0	0.18	0	0.05	3.46	100	-0.35	24.75	CHLAMY_80	T3	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:44	3.71	0	0.09	0	0	3.8	100	-0.35	24.75	CHLAMY_80	T3	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:44	3.21	0	0.19	0	0.06	3.4	100	-0.35	24.75	CHLAMY_80	T3	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:44	3.47	0	0.08	0	0.01	3.55	100	-0.35	24.74	CHLAMY_80	T3	CHLAMY	80	R1	CONTROL	NEW
11/21/25 14:44	3.53	0	0.02	0	0.02	3.55	100	-0.35	24.75	CHLAMY_80	T3	CHLAMY	80	R1	CONTROL	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:45	3.62	2.95	0	0	0.05	6.57	100	-0.35	24.75	MIX1_80	T3	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:45	3.68	2.97	0.04	0	0.03	6.69	100	-0.36	24.75	MIX1_80	T3	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:45	3.75	2.96	0	0	0.04	6.71	100	-0.34	24.75	MIX1_80	T3	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:45	3.72	2.95	0	0	0.02	6.66	100	-0.35	24.75	MIX1_80	T3	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:45	3.51	2.88	0	0.06	0.08	6.45	100	-0.35	24.76	MIX1_80	T3	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:45	3.68	2.9	0	0.02	0.04	6.6	100	-0.35	24.75	MIX1_80	T3	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:45	3.49	2.94	0.02	0	0.09	6.45	100	-0.36	24.75	MIX1_80	T3	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:45	3.42	2.92	0	0.09	0.09	6.43	100	-0.34	24.75	MIX1_80	T3	LE19-195	80	R1	CONTROL	NEW
11/21/25 14:45	3.51	2.93	0	0	0.06	6.45	100	-0.35	24.77	MIX1_80	T3	LE19-195	80	R1	CONTROL	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
11/21/25 14:46	4.02	2.7	0	0.06	0.03	6.78	100	-0.32	24.75	MIX3_80	T3	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:46	3.81	2.78	0	0	0.03	6.59	100	-0.35	24.75	MIX3_80	T3	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:46	3.62	2.82	0	0	0.11	6.44	100	-0.35	24.75	MIX3_80	T3	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:46	3.75	2.83	0	0	0.08	6.59	100	-0.35	24.77	MIX3_80	T3	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:46	3.58	2.83	0	0	0.09	6.42	100	-0.35	24.77	MIX3_80	T3	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:46	3.6	2.83	0	0	0.08	6.42	100	-0.35	24.76	MIX3_80	T3	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:46	3.45	2.8	0	0.07	0.11	6.32	100	-0.35	24.76	MIX3_80	T3	LE19-114	80	R1	CONTROL	NEW
11/21/25 14:46	3.76	2.87	0	0	0.04	6.63	100	-0.35	24.76	MIX3_80	T3	LE19-114	80	R1	CONTROL	NEW
Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample							NEW
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C							NEW
