Tank,ExperimentDate,Month,Day,Year,category,exp_id,V,WaterLocation,quagga_elapsed_hour,quagga_VFMx,Z0,ZFM,avg_control_elapsed_hour,avg_C0,avg_CFM,FI
Q1,9/6/19,9,6,2019,yellow_sub,249,14000,SB15,4.33037071585655,13875,1.02381944444444,1.04492537313433,4.3704231401726,0.99384742840006,0.925273492317556,-14.8554801971045
Q2,10/4/18,10,4,2018,blugrn,277,14000,WE4,3.8693548387289,13925,2.50606060606061,2.10258064516129,3.85584852887524,2.52922469135802,2.38307966394458,20.9903656106653
Q2,10/4/18,10,4,2018,crypto,277,14000,WE4,3.8693548387289,13925,0.0745454545454545,0.0132258064516129,3.85584852887524,0.0173876543209877,0.0263055608309142,387.734231407354
Q2,10/4/18,10,4,2018,diatom,277,14000,WE4,3.8693548387289,13925,2.90787878787879,1.55516129032258,3.85584852887524,2.95475802469136,2.83880381996256,105.978245640441
Q2,10/4/18,10,4,2018,grn,277,14000,WE4,3.8693548387289,13925,0.291515151515152,0.0809677419354839,3.85584852887524,0.268772839506173,0.343465458458811,276.113937589332
Q2,10/4/18,10,4,2018,total,277,14000,WE4,3.8693548387289,13925,5.78060606060606,3.75161290322581,3.85584852887524,5.76998518518519,5.59089837850548,72.5069725187976
Q2,10/4/18,10,4,2018,yellow_sub,277,14000,WE4,3.8693548387289,13925,1.24,1.26064516129032,3.85584852887524,1.23293580246914,1.10847029671632,-22.239007735538
Q2,6/12/19,6,12,2019,blugrn,163,14000,SB15,4.6934096385373,13850,2.11289156626506,2.3075,4.68309419987378,2.22811956693536,2.29509601777588,-8.72359424119051
Q2,6/12/19,6,12,2019,crypto,163,14000,SB15,4.6934096385373,13850,2.42638554216867,2.2157,4.68309419987378,2.55535433177538,2.75852230660053,24.9577635119107
Q2,6/12/19,6,12,2019,grn,163,14000,SB15,4.6934096385373,13850,0,0,4.68309419987378,0,0,NA
