Tank,TimePoint,Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,ExperimentDate,WaterLocation,ExperimentJD,InitialFinal
C3,1,7/26/18 10:54,0.33,3.68,1.31,1.44,1.24,6.76,77.51,-2.37,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.69,1.9,0.37,1.21,5.96,77.58,-2.35,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,4.19,2.21,0.21,1.18,6.61,77.63,-2.34,24.55,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,4.87,2.43,0,1.16,7.3,77.65,-2.37,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.91,1.04,1.65,1.3,6.6,77.53,-2.35,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,4.86,1.49,1.06,1.33,7.41,77.66,-2.34,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.87,0.47,2.38,1.37,6.72,77.51,-2.36,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,4.32,1.7,0.79,1.21,6.81,77.44,-2.36,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,4.25,1.79,0.36,1.31,6.39,77.8,-2.34,24.53,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.76,1.48,1.16,1.24,6.41,77.67,-2.36,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.41,0.57,2.21,1.37,6.19,77.64,-2.35,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,4.2,1.71,0.9,1.27,6.81,77.6,-2.34,24.53,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.46,1.58,1.08,1.23,6.12,77.7,-2.35,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.53,1.43,1.13,1.15,6.08,77.61,-2.35,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,4.42,2.46,0.19,1.05,7.06,77.61,-2.33,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.69,0.85,2.66,1.15,7.19,77.82,-2.36,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,5.89,2.96,0,0.99,8.85,77.89,-2.28,24.55,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.65,1.36,1.82,1.17,6.83,77.91,-2.34,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.88,1.47,2.01,0.96,7.35,78.11,-2.35,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.66,1.49,1.31,1.2,6.46,77.54,-2.37,24.55,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.35,0.53,2.49,1.27,6.38,77.87,-2.38,24.56,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.34,1.07,2.4,1.18,6.81,77.98,-2.39,24.55,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.4,0.79,2.65,1.27,6.83,78.01,-2.37,24.55,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,5.18,2.14,0.62,1.07,7.95,77.87,-2.37,24.56,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.61,2.39,1.7,0.83,7.7,78.24,-2.38,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.64,2.59,1.66,0.71,7.89,78.15,-2.35,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,4.12,2.26,0.95,0.92,7.34,77.84,-2.34,24.55,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,3.84,1.97,1.97,0.78,7.77,78.05,-2.32,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,5.34,3.25,0,0.86,8.58,77.97,-2.34,24.53,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,4.54,1.95,0.58,1.15,7.07,77.92,-2.38,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:54,0,5.34,2.66,0,1.04,8,77.98,-2.33,24.54,7/25/18,WE4,206,
C3,1,7/26/18 10:55,0,4.09,1.74,1.04,1.19,6.87,77.59,-2.33,24.54,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.56,1.57,0.4,1.24,5.54,77.67,-2.36,24.56,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.73,1.86,0.14,1.24,5.73,77.83,-2.37,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.33,0.65,1.66,1.27,5.65,77.57,-2.38,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.59,1.44,0.54,1.23,5.57,77.79,-2.37,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.93,1.63,0.1,1.17,5.66,77.7,-2.37,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0.24,3.38,1.49,0.26,1.2,5.37,77.65,-2.39,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.62,1.75,0.1,1.18,5.48,77.68,-2.39,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.6,1.34,0.61,1.23,5.56,77.85,-2.37,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.8,1.96,0.08,1.18,5.83,77.7,-2.36,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.38,1.48,0.5,1.19,5.37,77.71,-2.39,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0.28,3.15,1.07,1.21,1.24,5.72,77.74,-2.38,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.82,1.68,0.21,1.17,5.7,77.75,-2.37,24.56,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0.14,3.26,1.8,0,1.17,5.19,77.73,-2.38,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0.37,3.81,1.43,0,1.15,5.62,77.91,-2.37,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.63,1.78,0,1.1,5.4,77.77,-2.36,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,4.12,1.98,0,1.16,6.1,77.74,-2.36,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.31,1.37,0.59,1.19,5.27,77.83,-2.35,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,4.23,1.38,0.34,1.18,5.94,77.59,-2.4,24.54,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,4.41,1.91,0.05,1.16,6.37,77.62,-2.4,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.33,1.36,0.42,1.17,5.11,77.75,-2.37,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0.55,3.07,1.03,0.67,1.18,5.31,77.8,-2.37,24.56,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,4.26,1.74,0,1.15,6.01,77.76,-2.38,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0.22,3.26,1.04,0.87,1.15,5.39,77.82,-2.36,24.56,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.51,1.63,0.39,1.2,5.53,77.89,-2.37,24.56,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.63,1.78,0,1.11,5.41,77.82,-2.38,24.56,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,4.11,2.12,0,1.12,6.23,77.78,-2.4,24.54,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.39,1.54,0.3,1.15,5.22,77.74,-2.38,24.54,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.71,1.83,0.48,1.14,6.02,77.74,-2.37,24.54,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.58,1.3,0.47,1.24,5.35,77.91,-2.38,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.25,1.44,0.25,1.21,4.93,77.89,-2.38,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:56,0,3.46,1.19,0.89,1.26,5.54,77.75,-2.37,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:57,0.22,2.85,0.8,1.26,1.19,5.12,77.84,-2.37,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:57,0,3.52,1.93,0,1.15,5.44,77.74,-2.4,24.54,7/25/18,WE4,206,
Q1,1,7/26/18 10:57,0.19,3.47,1.34,0.54,1.18,5.54,77.83,-2.38,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:57,0,4.14,1.92,0.32,1.12,6.37,77.68,-2.37,24.54,7/25/18,WE4,206,
Q1,1,7/26/18 10:57,0,3.75,1.58,0.19,1.19,5.52,77.72,-2.35,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:57,0,3.09,1.09,0.84,1.21,5.02,77.78,-2.36,24.55,7/25/18,WE4,206,
Q1,1,7/26/18 10:57,0,3.8,2.06,0,1.16,5.86,77.74,-2.36,24.54,7/25/18,WE4,206,
Q1,1,7/26/18 10:57,0,3.97,1.86,0,1.17,5.83,77.65,-2.38,24.55,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.13,2.89,1.12,0.71,1.17,4.85,77.86,-2.39,24.57,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0,3.17,1.33,0.56,1.18,5.06,77.94,-2.36,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0,3.33,1.75,0,1.16,5.08,77.85,-2.38,24.57,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.62,3.08,0.86,0.75,1.15,5.32,77.88,-2.38,24.57,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.07,3.48,1.65,0,1.13,5.2,77.98,-2.37,24.57,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0,3.49,1.81,0,1.11,5.3,77.84,-2.41,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.3,3.38,1.33,0.34,1.12,5.35,77.85,-2.38,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0,3.61,1.74,0.34,1.13,5.69,77.84,-2.39,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.28,3.13,1.48,0.24,1.11,5.13,77.69,-2.38,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.17,4.62,1.55,0,1.14,6.34,77.63,-2.35,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.64,2.87,0.9,0.6,1.12,5.02,77.9,-2.39,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0,3.23,1.77,0,1.16,4.99,77.81,-2.38,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.21,2.91,1.2,0.4,1.12,4.72,77.93,-2.38,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0,3.51,1.76,0.1,1.13,5.38,77.83,-2.39,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.37,3.11,1.08,0.45,1.12,5,77.91,-2.39,24.57,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.23,3.13,1.08,0.8,1.12,5.24,77.84,-2.37,24.57,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.23,2.71,1.45,0.31,1.1,4.7,78.06,-2.37,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.39,2.8,1.15,0.37,1.12,4.7,78.01,-2.36,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.22,3.02,1.21,0.45,1.12,4.91,77.88,-2.39,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0,4.08,1.41,0.34,1.12,5.83,77.82,-2.37,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.28,3.1,1.11,0.69,1.16,5.17,77.88,-2.37,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.41,3.24,1.19,0.44,1.13,5.28,77.94,-2.38,24.57,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0,3.15,1.26,0.42,1.14,4.84,78.01,-2.38,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0.19,3.14,1.05,0.61,1.12,4.99,77.99,-2.34,24.57,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0,3.54,1.86,0.04,1.12,5.44,77.77,-2.37,24.56,7/25/18,WE4,206,
Q2,1,7/26/18 10:58,0,3.87,1.91,0,1.09,5.78,78,-2.39,24.56,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.23,3.28,1,0.73,1.15,5.24,77.65,-2.38,24.59,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.12,3.61,1.52,0.27,1.15,5.52,77.88,-2.38,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.42,1.59,0,1.12,5.01,77.87,-2.39,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.59,1.69,0,1.09,5.28,77.86,-2.38,24.57,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.03,4.28,1.38,0.28,1.15,5.97,77.65,-2.38,24.57,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.43,1.73,0,1.1,5.17,77.86,-2.37,24.57,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.06,3.04,1.75,0.17,1.11,5.02,77.91,-2.36,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.38,1.39,0.13,1.14,4.9,77.81,-2.38,24.57,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,4.1,2.1,0.22,1.15,6.41,77.82,-2.38,24.57,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.4,0.62,1.5,1.15,5.52,77.62,-2.41,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,4.39,1.97,0.19,1.14,6.55,77.79,-2.36,24.57,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.17,1.24,0.74,1.15,5.14,77.71,-2.39,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.54,3.31,0.4,1.44,1.15,5.69,77.78,-2.38,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.03,3.69,1.86,0,1.1,5.59,77.82,-2.38,24.57,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.18,3.39,1.56,0,1.14,5.13,77.8,-2.4,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.16,1.1,0.91,1.14,5.18,77.95,-2.4,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.23,3.64,0.82,0.87,1.16,5.55,77.55,-2.41,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.64,1.48,0.26,1.11,5.39,77.65,-2.41,24.59,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.8,1.62,0.08,1.1,5.49,77.84,-2.41,24.57,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.26,3.2,1.18,0.48,1.1,5.12,77.65,-2.39,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.53,1.61,0,1.07,5.14,77.82,-2.42,24.57,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.85,1.52,0,1.14,5.37,77.87,-2.38,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.8,1.67,0,1.12,5.47,77.7,-2.4,24.57,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.11,3.62,1.48,0.09,1.16,5.3,77.91,-2.38,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.11,3.48,1.16,0.86,1.15,5.61,77.64,-2.39,24.56,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.32,1.34,0.5,1.11,5.16,77.75,-2.37,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0.11,3.42,1.51,0,1.07,5.05,77.84,-2.37,24.59,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.95,1.39,0.09,1.09,5.43,77.74,-2.39,24.58,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.68,1.46,0.1,1.11,5.24,77.86,-2.39,24.57,7/25/18,WE4,206,
Q3,1,7/26/18 11:00,0,3.48,1.62,0.03,1.07,5.13,77.85,-2.38,24.58,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0.01,2.94,1.27,0.61,1.11,4.82,77.73,-2.4,24.64,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0.35,2.78,0.78,0.87,1.14,4.78,77.82,-2.39,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0.01,3.01,0.97,0.8,1.13,4.79,77.84,-2.38,24.64,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,2.9,0.88,0.88,1.13,4.65,77.92,-2.36,24.64,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0.02,3.64,0.4,1.56,1.3,5.61,77.64,-2.39,24.63,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,4.05,1.53,0,1.12,5.58,77.58,-2.39,24.63,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.76,1.24,0.51,1.12,5.51,77.73,-2.39,24.63,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,4.16,1.83,0,1.1,5.99,77.81,-2.39,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.09,1.11,0.99,1.11,5.19,77.57,-2.37,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.47,0.91,0.75,1.2,5.12,77.89,-2.39,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.66,1.35,0.39,1.1,5.4,77.87,-2.36,24.63,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.25,0.93,1.14,1.15,5.31,77.7,-2.36,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.44,1.61,0.02,1.13,5.08,77.75,-2.38,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.31,0.67,1.26,1.25,5.23,77.83,-2.39,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.59,0.52,1.46,1.21,5.57,77.77,-2.36,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0.6,2.92,0.45,1.15,1.14,5.12,77.74,-2.38,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.01,1.03,0.96,1.11,5,77.58,-2.36,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.26,1.04,0.71,1.14,5.01,77.9,-2.39,24.61,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,4.32,1.75,0,1.09,6.07,77.72,-2.38,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.4,1.28,0.57,1.1,5.26,77.83,-2.36,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.74,1.73,0,1.14,5.47,77.87,-2.4,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,2.61,0.84,1.18,1.07,4.62,77.6,-2.38,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.12,1.26,0.82,1.05,5.19,77.85,-2.36,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0.44,3.29,0.51,1.43,1.13,5.67,77.73,-2.37,24.63,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,4.02,1.63,0.03,1.05,5.68,77.87,-2.39,24.63,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.47,1.48,0.69,1.06,5.63,77.62,-2.39,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0.07,2.99,1.11,0.59,1.14,4.76,77.63,-2.37,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.68,0.93,0.78,1.15,5.39,77.9,-2.37,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.5,1.26,0.62,1.14,5.38,77.83,-2.36,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,4.18,1.81,0,1.11,5.98,77.96,-2.35,24.62,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.27,1.33,0.63,1.09,5.23,77.81,-2.38,24.64,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.32,1.62,0,1.1,4.93,77.75,-2.39,24.63,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.12,1.35,0.36,1.11,4.84,77.85,-2.38,24.63,7/25/18,WE4,206,
Q4,1,7/26/18 11:02,0,3.03,1.75,0,1.11,4.78,77.76,-2.38,24.63,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0,4.97,3.15,0,1.02,8.12,76.02,-2.34,26.72,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.48,4.27,2.47,0.32,1.06,7.54,76.06,-2.33,26.74,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.55,4.04,2.12,0.79,1.12,7.5,76.1,-2.35,26.74,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.75,3.94,2.19,0.19,1.02,7.07,76,-2.34,26.74,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.29,4.6,2.3,0.81,1.08,7.99,75.66,-2.36,26.76,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,1.34,3.01,1.19,1.32,1.1,6.86,76.09,-2.34,26.76,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.76,3.44,1.75,1.07,1.06,7.03,76.09,-2.32,26.76,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.49,3.82,2.5,0,1.03,6.8,76.14,-2.33,26.76,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.96,3.51,1.48,0.88,1.09,6.83,75.95,-2.33,26.76,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.64,3.73,2.06,0.42,1.07,6.86,76.2,-2.36,26.77,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.54,3.67,1.46,1.87,1.09,7.54,76.07,-2.35,26.77,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,1.14,3.64,1.66,0.79,1.01,7.23,76.18,-2.35,26.78,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.89,3.72,1.41,1.41,1.07,7.44,75.95,-2.34,26.77,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,1.53,3.21,1.06,1.33,1.03,7.13,76.04,-2.34,26.77,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.4,3.91,2.13,0.73,1.08,7.17,76.05,-2.34,26.77,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.91,3.49,1.89,0.57,1.03,6.86,76.15,-2.34,26.78,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.47,3.86,2.14,0.79,1.1,7.25,75.98,-2.32,26.77,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.36,3.83,2.15,0.66,1.05,7.02,76.16,-2.33,26.78,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.99,3.7,2,0.38,1.03,7.07,76.08,-2.36,26.78,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.37,3.79,1.89,0.67,1.08,6.72,76.25,-2.33,26.78,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.81,3.78,2.05,0.53,1.05,7.16,76.09,-2.34,26.77,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.2,4.55,3.02,0,1.01,7.77,76.06,-2.33,26.77,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.62,4.11,2.09,0.51,1.04,7.33,76.03,-2.34,26.78,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,1.11,3.63,1.32,1.11,1.09,7.16,76.05,-2.37,26.78,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,1.12,3.84,1.52,1.08,1.05,7.56,76,-2.36,26.79,7/25/18,WE4,206,
C1,FM,7/26/18 13:46,0.1,4.1,2.35,0.54,1.07,7.09,76.16,-2.36,26.79,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,1.22,3.95,1.3,1.26,1.21,7.72,76.77,-2.37,26.68,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0,4.3,3.14,0.24,1.14,7.68,76.72,-2.39,26.7,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.11,4.56,2.66,0.5,1.18,7.83,76.83,-2.37,26.69,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,1.12,3.72,1.13,1.75,1.2,7.73,76.8,-2.35,26.68,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.45,4.26,2.21,0.37,1.18,7.3,76.43,-2.35,26.67,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.26,4.02,1.74,1.01,1.23,7.02,76.72,-2.38,26.68,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0,3.87,2.12,0.98,1.19,6.96,76.49,-2.37,26.67,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.77,3.19,1.44,1.66,1.22,7.06,76.79,-2.36,26.67,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.29,4.19,2.25,0.53,1.21,7.25,76.63,-2.38,26.66,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.25,4.05,1.9,0.87,1.21,7.06,76.82,-2.35,26.66,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.9,4.75,2.2,0,1.16,7.85,76.81,-2.37,26.66,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0,4.14,2.5,0.53,1.19,7.17,76.77,-2.37,26.65,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.35,4.07,2.57,0.09,1.14,7.07,76.61,-2.37,26.66,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.99,3.36,1.27,1.39,1.12,7.02,76.79,-2.36,26.65,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.83,3.64,1.9,0.64,1.12,7.01,76.88,-2.4,26.65,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.14,4.03,2.12,0.86,1.19,7.14,76.58,-2.37,26.64,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.18,4.2,2.26,0.78,1.27,7.42,76.56,-2.39,26.63,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,1.15,3.83,1.8,0.67,1.12,7.45,76.7,-2.35,26.64,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.68,3.51,1.36,1.54,1.23,7.09,76.65,-2.37,26.62,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.62,4.22,2.29,0,1.1,7.12,76.97,-2.35,26.64,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0,5.01,2.67,0,1.17,7.68,76.72,-2.37,26.64,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.16,4.93,2.56,0.19,1.2,7.85,76.74,-2.37,26.63,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,1.23,3.31,1.06,1.38,1.22,6.97,76.74,-2.36,26.63,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,1.02,3.68,0.83,1.93,1.24,7.46,76.82,-2.31,26.63,7/25/18,WE4,206,
C2,FM,7/26/18 13:47,0.51,3.79,1.6,1.41,1.24,7.31,76.68,-2.32,26.63,7/25/18,WE4,206,
C3,FM,7/26/18 13:48,0.37,3.54,1.99,0.72,1.17,6.62,76.47,-2.38,26.68,7/25/18,WE4,206,
C3,FM,7/26/18 13:48,0.16,4.41,2.54,0.08,1.17,7.19,76.44,-2.37,26.7,7/25/18,WE4,206,
C3,FM,7/26/18 13:48,0.72,3.59,2.01,0.68,1.11,7.01,76.54,-2.37,26.69,7/25/18,WE4,206,
C3,FM,7/26/18 13:48,0.76,3.64,2.34,0.57,1.13,7.31,76.45,-2.37,26.7,7/25/18,WE4,206,
