"Clade","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","contrast","lake","Date","Year","Month","Day","sample_date","Year_lake","sig_label"
"Mae3_2",-1.16016178526416,2.1326390875735,-3.76512429053657,0.000384909441264185,0.00614798266573078,-0.0691349190581114,"Decreased","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","2019 Lake Huron"
"Mfl_ae3",1.07613364788548,0.899025058622388,3.56925730185577,0.000717625758429734,0.00614798266573078,-0.639747203714292,"Increased","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","2019 Lake Huron"
"Unknown",0.738454518293232,0.167634640982776,3.54737993695441,0.000768497833216348,0.00614798266573078,-0.702300829572069,"Increased","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","2019 Lake Huron"
"Mae1",0.838957273892564,1.52988750923621,3.01647898515226,0.00376485727858514,0.0225891436715109,-2.1405661219801,"Increased","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","2019 Lake Huron"
"Unknown",0.550082696456502,0.0672416368619685,2.51661460022465,0.0145776851646907,0.0699728887905152,-3.33745029258909,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mae3_3",-0.572569059101227,2.92374632193307,-1.92116674239036,0.059529393155905,0.23811757262362,-4.53095272589615,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mae4",0.47604400368271,2.3471551786472,1.83234019203917,0.0719313943584765,0.24586715238413,-4.68522255501833,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mae2_(LL/LG)",-0.67930077959914,2.28513114992583,-1.76879423363209,0.0820792287887352,0.24586715238413,-4.791599635639,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mpa",0.394906635587785,0.416567268566533,1.71162537972805,0.0922001821440489,0.24586715238413,-4.88442249787943,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mae8",0.492787955897695,1.39470259808099,1.34469806100832,0.183851920231288,0.424490896614493,-5.41341659150679,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mfl_ae1",-0.485947056043761,1.80094808376827,-1.31207823149497,0.194558327614976,0.424490896614493,-5.45471441827182,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mn",-0.300348445377992,0.355918475642101,-1.13044141615262,0.262849079722232,0.488111064850284,-5.66708436257164,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mae2_(HL/LG)",-0.351128282355725,4.13135093350547,-1.12675220664155,0.26439349346057,0.488111064850284,-5.67108590216246,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mae6",-0.344895095135745,0.443698948490892,-1.06570000485168,0.290886105957173,0.498661895926582,-5.73548578491137,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mae3_1",-0.181206930742304,3.6700616749069,-0.852266906141171,0.397500490676211,0.636000785081937,-5.93335696538712,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mfl_ae4",0.196755930466393,0.382581399728643,0.733580417498449,0.466099548440335,0.699149322660502,-6.02480582979931,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
"Mae5",0.247351193878956,1.46052929978883,0.576481837579258,0.566474876442531,0.799729237330632,-6.12514283148607,"Not Significant","logqc_LH_19_06_12","Lake Huron","19_06_12","2019","06","12","06/12","2019 Lake Huron","No change"
